label,landmark,encoding
ጸ,"[[-0.570897521960263, 0.27027164008027676], [-0.10613334099692429, 0.47935413542366123], [0.1359935615893107, 0.5076468198050251], [0.3263564139911126, 0.568628352278495], [0.516078133602583, 0.5461355868248218], [0.21059002149097084, 0.11549617691783179], [0.5808346835669814, 0.1423114817353606], [0.8154222930168248, 0.18341270098999574], [1.0, 0.22315603926866573], [0.05257361294904506, -0.005576853822994287], [0.42244217128301725, -0.1045600854191022], [0.6540567362466667, -0.020318331137581025], [0.8573208777854711, 0.07316264894178351], [-0.08485253138494082, -0.06275590724770018], [0.30355969177029785, 0.004947050538125251], [0.421310384755689, 0.2977424501479233], [0.45258243749618104, 0.502230214251805], [-0.17831110305507497, -0.047163415847137756], [0.17005056694623608, 0.09811247754898106], [0.3114439290102336, 0.33294087567276265], [0.3668981911444305, 0.5115632388402102]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ጸ,"[[-0.39797409419625746, -0.416815352575688], [-0.4691404245134021, 0.022259881720217315], [-0.47657380385438863, 0.23883224326356933], [-0.4174767545972044, 0.49597627246510856], [-0.4137512590273369, 0.6151054461187874], [0.02534194900186904, 0.23799729662477903], [-0.00837926986824146, 0.6738739294636815], [0.10980976975952352, 0.8707774913021396], [0.11361761953285504, 1.0], [-0.05402055931280533, 0.03291005583613678], [0.14543066231964927, 0.33583936232053047], [0.11402680999982795, 0.5904845564861914], [0.07174347808618052, 0.8609103757605455], [0.06025202919104219, -0.06435071457273528], [0.05068882271596866, 0.26888768430677157], [-0.1990230100837021, 0.38365311532873775], [-0.3492847092824815, 0.5531550176831163], [-0.031573418880105494, -0.20655663788818063], [-0.07402826940878124, 0.17258200766842008], [-0.2795829484959701, 0.3577048272432867], [-0.41761299597565815, 0.36978660444947664]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ጸ,"[[-0.5576638919749038, 0.28726280155677736], [-0.08939330552099327, 0.4793262675812983], [0.1518770454012051, 0.4993513843913594], [0.3428555683144684, 0.5535451930211649], [0.530419874752037, 0.5249059320932268], [0.21286961190880782, 0.1076305024020481], [0.5812571363143975, 0.12192572781803646], [0.8154704224909834, 0.1549151528066993], [1.0, 0.18822100248535917], [0.051997607608401636, -0.007284975854784961], [0.41582551694818887, -0.11784157183712417], [0.6485234610027032, -0.04193304348910151], [0.8533889777287009, 0.044089539784720605], [-0.08631078498203752, -0.0594661628456332], [0.3014700384475595, -0.0051914997008524495], [0.4280898970820556, 0.28151106724036923], [0.4659346311274804, 0.48343960750408843], [-0.178556434535172, -0.040879363701630395], [0.17205271745715522, 0.09172496275965572], [0.3202106541573249, 0.32010422289567086], [0.38119727199584175, 0.49555471078886737]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ጸ,"[[0.19018470470415527, 0.6605225475038684], [0.6866907633035271, 0.2903348074098981], [0.8183188127260951, 0.0497610988584663], [0.9829034667571592, -0.1524209281334977], [1.0, -0.3506770671422298], [0.15727786933071025, -0.08975831825280671], [0.25329726708528605, -0.3886867760215018], [0.3129683744332842, -0.5646410171933323], [0.37269784240192405, -0.719014599972376], [-0.01949373851238809, -0.03488980445263074], [-0.12760948426662982, -0.3743228482994291], [-0.02657978841021236, -0.5892344015426154], [0.10189800652790956, -0.7705161316428377], [-0.09973495065840383, 0.03336153519393733], [0.18545110667075013, -0.3243041914887201], [0.6629237561966556, -0.37166115195684607], [0.9652197966224996, -0.35201680139808894], [-0.038049180159918594, 0.09128658751149975], [0.2730565712455444, -0.2233738414815548], [0.6498239501983916, -0.2877689570909487], [0.9421083176069767, -0.28411113195804927]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ጸ,"[[0.20137169435601382, 0.5593184523160264], [0.6948614785935975, 0.12667114695640533], [0.8234987850506048, -0.11674198678578665], [0.9858610741720504, -0.3319739472088615], [1.0, -0.5145126457390408], [0.1567455363549107, -0.11219293366786835], [0.24868440833465016, -0.401303397837315], [0.30597065702261966, -0.572101579049655], [0.3636475631518226, -0.7234092727775676], [-0.020135619667230615, -0.027677027441302265], [-0.13405620811015076, -0.3130510165860399], [-0.0357875513905306, -0.5272271401443752], [0.09059461327179257, -0.7164367388128599], [-0.09975976739789573, 0.04985705353855655], [0.18146266410115733, -0.3297148540379979], [0.6607825685574923, -0.46686503559616965], [0.9650115626731413, -0.5088503304751935], [-0.03685014928978434, 0.09001290757061395], [0.27109336589699984, -0.25581800942886473], [0.6489026344430412, -0.388464607616321], [0.9428200211249479, -0.4429181809680652]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ጸ,"[[0.13348249978527754, 0.5411444888783614], [0.6452768005548968, 0.23833859314499312], [0.7920636841026705, 0.04140325828991405], [0.96791258297808, -0.12406171365371853], [1.0, -0.2864278290825813], [0.15997604412287614, -0.07339127750732537], [0.2766779325082621, -0.31814961516501306], [0.3484368980425811, -0.4622159341548444], [0.4185699496070176, -0.5886067928803864], [-0.016240309492776512, -0.028591543354312042], [-0.09493371823782912, -0.3066861268777987], [0.02009053842500824, -0.4826273304165056], [0.15919021297779515, -0.6310026766426431], [-0.0996091649115779, 0.02724557038732101], [0.20566686577361618, -0.26547136583052683], [0.6737765471675877, -0.3038811117940865], [0.9662752480383873, -0.2875526210689205], [-0.04412656971852186, 0.07473725047431644], [0.2830072438961197, -0.18273615170230603], [0.6544937171670409, -0.2351804373257374], [0.9385009880238325, -0.23195345925438263]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ጸ,"[[0.4744050143178603, 0.5146091923432476], [0.7036007200486355, -0.11565439031705842], [0.7482189685575669, -0.44777633018117674], [0.986236670107919, -0.7302527851038764], [0.900402537013932, -1.0], [0.1513892266655603, -0.24010670249674307], [0.03204110931476946, -0.5108600354990691], [0.07313733265443943, -0.8488096617444012], [0.05640776460866453, -0.8163623397050005], [-0.05841103185341824, -0.004214346256895095], [-0.31888076247080627, -0.3389450796966123], [-0.28186665927416266, -0.6239147457109564], [-0.3125433798206014, -0.8856085960829846], [-0.1686346402695844, 0.07094145468239552], [0.06836249877067183, -0.371863862839651], [0.3371461161370468, -0.7952850891714145], [0.8185134066562593, -0.9174156028789894], [0.07565644545744231, 0.17337959407124237], [0.22602233876050798, -0.42510866441804573], [0.5142260594102632, -0.8944116396755636], [0.8584392099269572, -0.8616193402173367]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ጸ,"[[0.19018470470415597, 0.5432502382482745], [0.6866907633035274, 0.1818680988750453], [0.8183188127260953, -0.034953376745842805], [0.982903466757159, -0.22226653870565383], [1.0, -0.3923244081242937], [0.1572778693307103, -0.09110502565676927], [0.2532972670852859, -0.354145734953581], [0.31296837443328385, -0.5092733818876347], [0.37269784240192355, -0.6460709667156297], [-0.019493738512388014, -0.02780362274760984], [-0.12760948426663005, -0.3059922196079423], [-0.026579788410212725, -0.4981225301048066], [0.10189800652790908, -0.6642704579307047], [-0.0997349506584037, 0.037757811654266074], [0.18545110667075, -0.29304113933127407], [0.6629237561966554, -0.37834028453496205], [0.9652197966224995, -0.3901801749066227], [-0.0380491801599184, 0.08115083675011354], [0.27305657124554444, -0.21555580024014423], [0.6498239501983916, -0.3058266341931728], [0.9421083176069767, -0.3303042637320883]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ፀ,"[[0.9736415340950804, -0.3497476356937661], [0.8293659681100121, -0.7788632695725469], [0.5568933987479964, -0.889932250165826], [0.34050419763308926, -0.9640569088967482], [0.09614516118058627, -0.9590600444116644], [0.04917969785414631, -0.148464648287848], [-0.051485736048777736, -0.5031732844061553], [0.030623276689959785, -0.7459223229884375], [0.12027998753289426, -0.9333379861530163], [-0.010606052997346222, 0.0067142058312498415], [-0.017139943640418015, -0.582466601279376], [0.23734754993470017, -0.7407364396986416], [0.43338317990237013, -0.7909997643856259], [-0.0315715882629658, 0.07627638555253236], [0.025640905391502135, -0.5572836731889931], [0.31727382551032884, -0.6720798801974421], [0.5197720841126466, -0.66425368989069], [-0.0070020565938345245, 0.0654740569040658], [-0.1420432518878565, -0.35938692367882186], [-0.08483985892161354, -0.7099801163466436], [0.0020706721346955884, -1.0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[0.9736415340950804, -0.3497476356937661], [0.8293659681100121, -0.7788632695725469], [0.5568933987479964, -0.889932250165826], [0.34050419763308926, -0.9640569088967482], [0.09614516118058627, -0.9590600444116644], [0.04917969785414631, -0.148464648287848], [-0.051485736048777736, -0.5031732844061553], [0.030623276689959785, -0.7459223229884375], [0.12027998753289426, -0.9333379861530163], [-0.010606052997346222, 0.0067142058312498415], [-0.017139943640418015, -0.582466601279376], [0.23734754993470017, -0.7407364396986416], [0.43338317990237013, -0.7909997643856259], [-0.0315715882629658, 0.07627638555253236], [0.025640905391502135, -0.5572836731889931], [0.31727382551032884, -0.6720798801974421], [0.5197720841126466, -0.66425368989069], [-0.0070020565938345245, 0.0654740569040658], [-0.1420432518878565, -0.35938692367882186], [-0.08483985892161354, -0.7099801163466436], [0.0020706721346955884, -1.0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[0.9401870632730925, -0.4422768862743378], [0.7551288898973567, -0.8575866938119867], [0.4721467693296101, -0.9427203121116079], [0.24875056022973904, -0.9962506898187625], [0.004914872220300491, -0.9680150560878105], [0.03505029028759201, -0.15311264354448276], [-0.09932986559928733, -0.4981776456917942], [-0.04032365720563121, -0.7486878527527003], [0.03149124066830446, -0.9445934046923844], [-0.00996541014323581, 0.0077215717062571205], [-0.07253202367032072, -0.5807218020167961], [0.16685310874428336, -0.763163491837607], [0.358069842341608, -0.8320608763666315], [-0.024311109205088076, 0.07926397859306245], [-0.027364578471900377, -0.5596125036224114], [0.25329322281860206, -0.7021218371791462], [0.4564959126197824, -0.7135557743059732], [-0.0007737709392681525, 0.06612709324516325], [-0.1761947535818412, -0.34580713320834466], [-0.15234577285895065, -0.7017716088240201], [-0.09303468294564857, -1.0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[0.33688151709487646, -0.7711441774708733], [-0.0647990141617002, -1.0], [-0.2526253648886526, -0.8862878622985059], [-0.33179789969121576, -0.7786329814065032], [-0.6341608407856115, -0.731133148175574], [-0.06528703992489353, -0.10468481238039731], [-0.2823270937678405, -0.29707226764664874], [-0.453139677972968, -0.6029234553930451], [-0.41926589942556197, -0.6162386626159776], [0.037189586821076676, 0.04247310458486913], [-0.4179981361101173, -0.42720462512753155], [-0.37324855458850426, -0.6341296118674316], [-0.264348693016379, -0.8452588796536809], [-0.014217240979873131, 0.05483996691579832], [-0.3310849381886333, -0.3783261911476091], [-0.2071261685115971, -0.5848409881068153], [-0.08673683961301404, -0.8078674891419472], [0.042314694083689826, 0.007371740879729973], [-0.29089171314904533, -0.15759772103650108], [-0.45016977813602904, -0.3440764190144713], [-0.6357630637070557, -0.563088791635149]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[0.9736415340950804, -0.3497476356937661], [0.8293659681100121, -0.7788632695725469], [0.5568933987479964, -0.889932250165826], [0.34050419763308926, -0.9640569088967482], [0.09614516118058627, -0.9590600444116644], [0.04917969785414631, -0.148464648287848], [-0.051485736048777736, -0.5031732844061553], [0.030623276689959785, -0.7459223229884375], [0.12027998753289426, -0.9333379861530163], [-0.010606052997346222, 0.0067142058312498415], [-0.017139943640418015, -0.582466601279376], [0.23734754993470017, -0.7407364396986416], [0.43338317990237013, -0.7909997643856259], [-0.0315715882629658, 0.07627638555253236], [0.025640905391502135, -0.5572836731889931], [0.31727382551032884, -0.6720798801974421], [0.5197720841126466, -0.66425368989069], [-0.0070020565938345245, 0.0654740569040658], [-0.1420432518878565, -0.35938692367882186], [-0.08483985892161354, -0.7099801163466436], [0.0020706721346955884, -1.0]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.9765235011675668, 0.580925976217025], [-0.3841818322088726, 1.0], [0.01641160313089752, 0.8501570356994838], [0.33345651989994, 0.6849376392573909], [0.6379737042279682, 0.55870943981625], [0.07736560442498198, 0.34191116813092337], [0.42865213639205535, 0.2110401903689183], [0.570682042880951, 0.3126553484885907], [0.6191161292195095, 0.4166123943000217], [0.02562630289647702, 0.09785173145548452], [0.47384806786262795, -0.011424892097365786], [0.5182114253468589, 0.2315191245018023], [0.432286563060597, 0.42327466036384526], [-0.02400193268589601, -0.12901551400896022], [0.37258782652995825, -0.07661120277484071], [0.2353758812061337, 0.24269587067605716], [0.020193023348719266, 0.4509294254822285], [-0.07898997463556287, -0.3107473855774478], [0.3145943722905648, -0.3518068511447173], [0.5298550219202574, -0.1260578617268308], [0.6636162652202273, 0.126773448432192]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.6875869178003943, 0.5723024411228994], [-0.17956296700890959, 1.0], [0.11293101881737212, 0.8540836717055121], [0.33892497548091993, 0.6917669069207301], [0.5598159966340046, 0.5684694070024434], [0.10020784655705574, 0.34430041217181095], [0.35676263039012573, 0.21687508651526677], [0.4787084023489436, 0.32056294315709355], [0.5284638363022253, 0.42553159194627505], [0.031376791504008864, 0.0985754033527451], [0.36552927383583506, -0.0060509807458577385], [0.4285180194187583, 0.23846926998206133], [0.3845967383914481, 0.43008451248918195], [-0.033792999733017894, -0.1298576419791622], [0.2794439219434697, -0.07268309349532995], [0.21085064772023784, 0.24645754043388407], [0.06879414128471657, 0.4531436472622022], [-0.09779163832804671, -0.3130181735453939], [0.2020999745838934, -0.3497528345543573], [0.39537858004380555, -0.12054696314630807], [0.5287491081471749, 0.13492740357903724]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.6402637669042293, 0.6245270225924148], [-0.136262933579414, 1.0], [0.13964840918499274, 0.8303037578117708], [0.35102639189867546, 0.6504085032535222], [0.5589176034971901, 0.5093625330938105], [0.10887043921386394, 0.3298310247683907], [0.3509005616762868, 0.18153864898297067], [0.47191786349609605, 0.2726741345089504], [0.5235740528154932, 0.37151646253179893], [0.03375338817967409, 0.0941928083330498], [0.35121954075865947, -0.038595670147999174], [0.4206756511666779, 0.19637882390664319], [0.38541805175898497, 0.3888436903398917], [-0.03721446713355483, -0.12475767075998878], [0.26602842917162567, -0.09647192961066157], [0.2116890379220619, 0.22367667080387987], [0.08262716830857361, 0.43973420386368445], [-0.10540936025998293, -0.2992661623414521], [0.1815863430439076, -0.36219206691001404], [0.3757530742983807, -0.15392125440243065], [0.513276543212427, 0.08554662293430218]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.816534854030832, 0.668106226306968], [-0.3135940218156993, 0.9618708390058962], [-0.1636476741779835, 1.0], [0.24272529590141528, 0.7698335240866149], [0.6104404885700524, 0.6115875875726066], [0.08083996222893951, 0.3624092403233461], [0.36873595101669704, 0.21506846759178297], [0.41330302499625665, 0.2703866318961681], [0.4434698263062559, 0.5268563026533735], [0.02935526201848752, 0.11835713581742842], [0.3572943034687908, -0.11288387334739987], [0.3526018141647876, 0.27671111038853624], [0.3072589713890794, 0.49504615333932517], [0.01909411058935294, -0.0628024159404444], [0.2028034713032585, -0.167132046753403], [0.17515921089348138, 0.18438484596903323], [-0.11790276836895076, 0.46088631802024566], [-0.12928933483678035, -0.41796396020033], [0.15692575578697618, -0.4459157221836644], [0.29111837528803874, -0.18143077644605632], [0.4680778327060984, 0.11421831650687193]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.751700449288208, 0.5376091792733346], [-0.29573241763714764, 1.0], [0.012633192577838966, 0.8698808835981003], [0.2566854924916498, 0.7192416685699736], [0.4910942947392874, 0.6077346379707067], [0.05955387610864412, 0.3539125571017359], [0.3299644126628829, 0.24034940159147927], [0.439295057949365, 0.35237591190368917], [0.47657826149544225, 0.4614143309914585], [0.019726410452841722, 0.10148680086557417], [0.36475497525744227, 0.015568750795702248], [0.3989046457087501, 0.2664303340245152], [0.3327620925511613, 0.45748116367253006], [-0.018476015745859053, -0.13324559899008273], [0.2868076766888041, -0.056879954490236466], [0.18118576300796868, 0.2615910781855628], [0.015544023984646316, 0.46205166180231383], [-0.060804270815626796, -0.32215375897722737], [0.24216593938764858, -0.34148933998572617], [0.4078675603391604, -0.09837611958927225], [0.5108332202190481, 0.16773150281808485]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.7479686086970457, 0.2515382891546237], [-0.3653184962855764, 0.9007652376371995], [0.013265901784791083, 0.9988255489595039], [0.2887973551794828, 1.0], [0.4865984432865419, 0.7940010311111251], [0.038737910333065784, 0.3630049142093616], [0.28291839197612473, 0.39758724239819576], [0.3734434765211098, 0.5879099984065114], [0.43320057203427886, 0.7518028134967265], [0.015438114254515892, 0.11132150307309138], [0.3157346765259269, 0.19425092617243656], [0.2641538164446552, 0.4966177694333906], [0.14372210493851204, 0.7071722583079465], [-0.0066400222970390286, -0.13491847859653913], [0.31236246860966005, -0.03528608750669981], [0.32610734928929397, 0.4430428735069237], [0.27685610244464764, 0.8218264431594275], [-0.04753600229054284, -0.33940793868591373], [0.24447888173095458, -0.18494148964547566], [0.3986063704549446, 0.13094364894707541], [0.506792565202235, 0.44185833538590075]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.8260931523271278, 0.25155873629133674], [-0.42344703845490106, 0.9007808221082916], [-0.01110601556884982, 0.9988324059061364], [0.29079538839396696, 1.0], [0.5128374693640958, 0.7939946201583414], [0.03313011357399209, 0.3630065611424031], [0.2998189607802998, 0.39758305395576643], [0.39413154119251653, 0.5879049239086859], [0.4554066311135309, 0.7517974293989705], [0.014059347310354336, 0.11132191946592238], [0.34099982691518926, 0.19424445685230973], [0.2767140286063072, 0.49661476116464814], [0.1393375323185975, 0.7071737659659172], [-0.003812455819607076, -0.13491928401331268], [0.343197447081667, -0.03529412453713094], [0.3459790878732863, 0.44303793602442304], [0.2822842575257039, 0.8218254585719441], [-0.04337700506473948, -0.33940919659501295], [0.2726517052099861, -0.1849489121371421], [0.43343718596781217, 0.13093465916317093], [0.5440071054292489, 0.4418488872586679]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.7747156226197013, 0.41815827316104276], [-0.23154569324955024, 0.9853467456949341], [0.20311820614160583, 1.0], [0.5062144799146616, 0.940182374416548], [0.6847610590426828, 0.6895464666587275], [0.11110207958114113, 0.35592330654529525], [0.3860421680616667, 0.33659151811214194], [0.5214756122956001, 0.5076572940110555], [0.6180988702166129, 0.6589957316154023], [0.037982928622801365, 0.10836203500417776], [0.38373381119047356, 0.12515341337382502], [0.3841081933202397, 0.44018374782744357], [0.29146884575530535, 0.678265961923235], [-0.032765839807987515, -0.1340038513967997], [0.33670011718886944, -0.10458185632850864], [0.44209719410536863, 0.3726731148072209], [0.45945660629939145, 0.7639189851940499], [-0.11631916839595474, -0.3302814901526726], [0.23383133146271398, -0.2398252431579091], [0.46287978516451134, 0.043239495707620895], [0.6404896219883446, 0.331483766890748]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.7648952212957708, 0.14040591363836505], [-0.4091719833156254, 0.7974353236626395], [-0.09369307564265662, 1.0], [0.21699425430657482, 0.9324512507713103], [0.42761719003101134, 0.7888869994111308], [-0.03066053081962708, 0.31549265035177126], [0.39598200214421114, 0.2987911711398061], [0.2880610608527369, 0.5113226448928888], [0.3723028448846441, 0.8097502294139916], [0.004682474083828193, 0.13543749094453125], [0.1468354068017492, 0.21563387595186417], [0.18477817132567415, 0.501501064545492], [0.10332870525558255, 0.7523019908550694], [0.025183677946601406, -0.12711062625969777], [0.39296942769805204, 0.10825808967645097], [0.3358069315261532, 0.4787059170275562], [0.1894730713539898, 0.7869661669456324], [0.0007943787891977039, -0.32381951503660494], [0.26390502813977734, -0.08694918367570173], [0.2819006510549359, 0.248389059764068], [0.4226651290149673, 0.5402085845736451]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ፀ,"[[-0.8219385681079078, 0.26250125528409773], [-0.4014464754922888, 0.9071810905851215], [0.014577826115786575, 1.0], [0.3173578166643635, 0.9972640181769408], [0.5347203386184808, 0.7881755749767593], [0.04256887545871528, 0.36295019336869855], [0.31089745650868095, 0.39411279617280864], [0.41037497134498824, 0.5834099412363936], [0.4760417131698124, 0.7466779325906494], [0.016964858387235947, 0.11125419807840792], [0.3469590901385635, 0.19003311659301075], [0.29027716821829935, 0.4935448630679382], [0.15793542638694222, 0.7060965402655703], [-0.00729668378535319, -0.13500828600280496], [0.34325338950643797, -0.039769199361479546], [0.35835756288119064, 0.4390172441149808], [0.3042356400647562, 0.8190169041339647], [-0.052237050060597805, -0.3391961054443016], [0.268656491256512, -0.1886649710760748], [0.4380263363473984, 0.12546283836864297], [0.5569115475256236, 0.43526569506538615]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
